Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,"0,00231377469820591","1,73472347597681E-18","-0,0127754878233389",0,0,0,"1,01495221315766","0,00219108700457214","-3,41180819528028E-19","-4,19526244138738E-05","0,00334202017359529","-7,86549644081535E-20","0,00522539594516251",0,0,0,0,0,0,package://cuoiky/meshes/base_link.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://cuoiky/meshes/base_link.STL,,xe1-1,than,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
xoay_link,"0,0101810539261378","-4,33680868994202E-18","0,0372884853086085",0,0,0,"0,0515663706143592","3,16260287777223E-05","6,71297465137605E-21","-1,19235452129805E-05","4,71559754664999E-05","4,62937370907792E-21","2,08932208116495E-05",0,0,0,0,0,0,package://cuoiky/meshes/xoay_link.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://cuoiky/meshes/xoay_link.STL,,xe2-1,trxoay,xoay,xoay_joint,revolute,"0,0210526315789474",0,"0,04",0,0,0,base_link,0,0,-1,0,0,"-3,14","3,14",,,,,,,,
tien_link,"4,57966997657877E-16","1,38777878078145E-17","-0,0250000000000002",0,0,0,"0,005","1,08333333333333E-06","-1,50595235479385E-23","1,72321027104263E-20","1,08333333333333E-06","-6,00042968602055E-23","8,33333333333334E-08",0,0,0,0,0,0,package://cuoiky/meshes/tien_link.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://cuoiky/meshes/tien_link.STL,,xe3-1,tructien,tien,tien_joint,prismatic,"0,0600000000000004",0,"0,0599999999999999","1,5707963267949",0,"1,5707963267949",xoay_link,0,0,-1,0,0,"-0,05",0,,,,,,,,
tt_link,"-1,08413181210132E-10","3,51801920928096E-15","-0,0154397348342991",0,0,0,"0,0458076189087287","1,88339531345938E-05","-7,74671513426116E-14","1,56071407930685E-14","1,88344191615687E-05","-4,15133958974291E-19","3,26467408523935E-05",0,0,0,0,0,0,package://cuoiky/meshes/tt_link.STL,"0,250980392156863","0,250980392156863","0,250980392156863",1,0,0,0,0,0,0,package://cuoiky/meshes/tt_link.STL,,banhtruoc-1/Tekerlek 66x26-1;banhtruoc-1/bah1-1,tt,tructruoc,tt_joint,continuous,"0,0710526315789475","0,0892341617936377","-0,0169644093310364","1,57079632679491",0,0,base_link,0,0,1,,,,,,,,,,,,
tp_link,"-1,08413208965707E-10","-3,60128593612785E-15","0,0154397348342991",0,0,0,"0,0458076189087287","1,88339531345938E-05","7,74671754190218E-14","-1,5607145777078E-14","1,88344191615687E-05","-5,54458546740968E-19","3,26467408523935E-05",0,0,0,0,0,0,package://cuoiky/meshes/tp_link.STL,"0,250980392156863","0,250980392156863","0,250980392156863",1,0,0,0,0,0,0,package://cuoiky/meshes/tp_link.STL,,banhtruoc-4/Tekerlek 66x26-1;banhtruoc-4/bah1-1,tp,tructruoc,tp_joint,continuous,"0,0710526315789475","-0,0892341617936377","-0,0169644093310364","1,5707963267949",0,0,base_link,0,0,1,,,,,,,,,,,,
sp_link,"1,08413084065617E-10","3,67761376907083E-15","0,015439734834299",0,0,0,"0,0458076189087286","1,88339531345937E-05","7,74671627021467E-14","1,56071428381623E-14","1,88344191615687E-05","5,56454801439245E-19","3,26467408523934E-05",0,0,0,0,0,0,package://cuoiky/meshes/sp_link.STL,"0,250980392156863","0,250980392156863","0,250980392156863",1,0,0,0,0,0,0,package://cuoiky/meshes/sp_link.STL,,banhtruoc-3/Tekerlek 66x26-1;banhtruoc-3/bah1-1,sp,trucsau,sp_joint,continuous,"-0,0689473684210525","-0,0892341617936378","-0,0169644093310364","1,5707963267949",0,0,base_link,0,0,-1,,,,,,,,,,,,
st_link,"1,08413014676678E-10","-4,38538094726937E-15","-0,0154397348342987",0,0,0,"0,0458076189087286","1,88339531345937E-05","-7,74671704388233E-14","-1,56072173667756E-14","1,88344191615687E-05","7,1892653250788E-19","3,26467408523934E-05",0,0,0,0,0,0,package://cuoiky/meshes/st_link.STL,"0,250980392156863","0,250980392156863","0,250980392156863",1,0,0,0,0,0,0,package://cuoiky/meshes/st_link.STL,,banhtruoc-2/Tekerlek 66x26-1;banhtruoc-2/bah1-1,st,trucsau,st_joint,continuous,"-0,0689473684210519","0,0892341617936382","-0,0169644093310359","1,57079632679491",0,0,base_link,0,0,-1,,,,,,,,,,,,
camera_link,"0,005",0,"5,30825383648903E-15",0,0,0,"0,001","1,66666666666667E-08","-1,2421561706287E-24","5,06596288537009E-25","1,66666666666667E-08","-5,72185469136536E-40","1,66666666666667E-08",0,0,0,0,0,0,package://cuoiky/meshes/camera_link.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://cuoiky/meshes/camera_link.STL,,ww-2,camera,Axis_camera_joint,camera_joint,fixed,"0,101052631578948","0,00331806614395562","-0,00499999999999901","1,57079632679491",0,0,base_link,0,0,0,0,0,0,0,,,,,,,,
imu_link,"-0,00499999999999999","-3,29597460435593E-17","-2,1016174911459E-15",0,0,0,"0,001","1,66666666666667E-08","-1,48495231151767E-24","-2,55957211847426E-24","1,66666666666667E-08","5,61922839649366E-25","1,66666666666667E-08",0,0,0,0,0,0,package://cuoiky/meshes/imu_link.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://cuoiky/meshes/imu_link.STL,,ww-1,imu,Axis_imu_joint,imu_joint,fixed,"0,0410526315789474","-0,000544185537733205","0,0350000000000001","1,57079632679489",0,"3,14159265358979",base_link,0,0,0,0,0,0,0,,,,,,,,
